serial_number,site_id,timestamp,ac_voltage,ac_frequency,temperature_f,dc_current,dc_voltage,duration,energy_produced,sku_name
234721089767,SITE-D,2025-06-03 21:30:00,240.3,59.988,94.0,0,0,900,0,IQ8H-72-2-US
309593627507,SITE-D,2025-06-03 21:30:00,242.0,60.008,93.6,0,0,900,0,IQ8M-72-2-US
515381048029,SITE-D,2025-06-03 21:30:00,239.1,60.046,93.9,0,0,900,0,IQ8A-72-2-US
694061098694,SITE-D,2025-06-03 21:30:00,238.0,59.969,90.4,0,0,900,0,IQ8H-72-2-US
580501593187,SITE-D,2025-06-03 21:30:00,239.6,60.037,90.7,0,0,900,0,IQ8M-72-2-US
564861890909,SITE-D,2025-06-03 21:30:00,242.7,60.034,91.0,0,0,900,0,IQ8A-72-2-US
228242935541,SITE-D,2025-06-03 21:30:00,239.4,59.963,88.2,0,0,900,0,IQ8H-72-2-US
327387036431,SITE-D,2025-06-03 21:30:00,241.3,59.993,91.3,0,0,900,0,IQ8M-72-2-US
720455203063,SITE-E,2025-06-03 21:30:00,242.0,59.954,95.9,0,0,900,0,IQ8M-72-2-US
160237878504,SITE-E,2025-06-03 21:30:00,242.0,59.973,96.2,0,0,900,0,IQ8A-72-2-US
707643761579,SITE-E,2025-06-03 21:30:00,240.3,59.956,88.6,0,0,900,0,IQ8H-72-2-US
578015507756,SITE-E,2025-06-03 21:30:00,237.3,60.047,88.5,0,0,900,0,IQ8M-72-2-US
149680543237,SITE-E,2025-06-03 21:30:00,241.1,59.959,91.7,0,0,900,0,IQ8A-72-2-US
409135397229,SITE-E,2025-06-03 21:30:00,242.3,60.018,93.3,0,0,900,0,IQ8H-72-2-US
361822382459,SITE-E,2025-06-03 21:30:00,237.3,59.99,87.2,0,0,900,0,IQ8M-72-2-US
346545380174,SITE-E,2025-06-03 21:30:00,239.3,59.997,87.8,0,0,900,0,IQ8A-72-2-US
264807152456,SITE-E,2025-06-03 21:30:00,242.2,60.015,87.8,0,0,900,0,IQ8H-72-2-US
394389024361,SITE-E,2025-06-03 21:30:00,241.6,59.958,89.1,0,0,900,0,IQ8M-72-2-US
849663637755,SITE-A,2025-06-03 21:45:00,238.5,60.005,96.7,0,0,900,0,IQ8M-72-2-US
290477696309,SITE-A,2025-06-03 21:45:00,237.1,59.996,88.5,0,0,900,0,IQ8A-72-2-US
254024509602,SITE-A,2025-06-03 21:45:00,241.2,59.979,91.7,0,0,900,0,IQ8H-72-2-US
468551387033,SITE-A,2025-06-03 21:45:00,237.5,59.96,96.2,0,0,900,0,IQ8M-72-2-US
275186084697,SITE-A,2025-06-03 21:45:00,237.4,59.961,95.7,0,0,900,0,IQ8A-72-2-US
555940203440,SITE-A,2025-06-03 21:45:00,241.7,60.013,96.3,0,0,900,0,IQ8H-72-2-US
200257463750,SITE-A,2025-06-03 21:45:00,237.3,60.01,92.3,0,0,900,0,IQ8M-72-2-US
960300581088,SITE-A,2025-06-03 21:45:00,242.9,60.013,95.3,0,0,900,0,IQ8A-72-2-US
237322529830,SITE-A,2025-06-03 21:45:00,238.7,60.002,94.5,0,0,900,0,IQ8H-72-2-US
446550091180,SITE-A,2025-06-03 21:45:00,239.5,59.968,95.4,0,0,900,0,IQ8M-72-2-US
266083008710,SITE-B,2025-06-03 21:45:00,237.3,59.958,96.4,0,0,900,0,IQ8M-72-2-US
397812891304,SITE-B,2025-06-03 21:45:00,239.3,60.027,91.9,0,0,900,0,IQ8A-72-2-US
313091196685,SITE-B,2025-06-03 21:45:00,240.7,59.953,96.6,0,0,900,0,IQ8H-72-2-US
498151691878,SITE-B,2025-06-03 21:45:00,238.3,60.03,93.6,0,0,900,0,IQ8M-72-2-US
290102125438,SITE-B,2025-06-03 21:45:00,239.3,60.013,94.5,0,0,900,0,IQ8A-72-2-US
102556954434,SITE-B,2025-06-03 21:45:00,242.9,60.001,92.3,0,0,900,0,IQ8H-72-2-US
508358054262,SITE-B,2025-06-03 21:45:00,242.0,59.97,87.0,0,0,900,0,IQ8M-72-2-US
393310474099,SITE-B,2025-06-03 21:45:00,237.2,60.025,90.3,0,0,900,0,IQ8A-72-2-US
229696768464,SITE-B,2025-06-03 21:45:00,238.1,59.962,89.4,0,0,900,0,IQ8H-72-2-US
447536738264,SITE-B,2025-06-03 21:45:00,240.4,60.046,95.5,0,0,900,0,IQ8M-72-2-US
293535683746,SITE-C,2025-06-03 21:45:00,241.2,59.982,89.1,0,0,900,0,IQ8M-72-2-US
684592429975,SITE-C,2025-06-03 21:45:00,238.2,60.04,96.4,0,0,900,0,IQ8A-72-2-US
952320639367,SITE-C,2025-06-03 21:45:00,241.2,60.021,90.0,0,0,900,0,IQ8H-72-2-US
829915210270,SITE-C,2025-06-03 21:45:00,238.4,60.02,87.3,0,0,900,0,IQ8M-72-2-US
513997473986,SITE-C,2025-06-03 21:45:00,237.9,60.031,91.7,0,0,900,0,IQ8A-72-2-US
535097072494,SITE-C,2025-06-03 21:45:00,239.5,59.979,87.0,0,0,900,0,IQ8H-72-2-US
678135895602,SITE-C,2025-06-03 21:45:00,239.6,60.032,87.8,0,0,900,0,IQ8M-72-2-US
372471000912,SITE-C,2025-06-03 21:45:00,240.2,60.01,92.8,0,0,900,0,IQ8A-72-2-US
309601283964,SITE-C,2025-06-03 21:45:00,241.3,60.035,88.0,0,0,900,0,IQ8H-72-2-US
443518482250,SITE-C,2025-06-03 21:45:00,238.7,59.996,96.5,0,0,900,0,IQ8M-72-2-US
645125094128,SITE-D,2025-06-03 21:45:00,240.2,59.996,90.4,0,0,900,0,IQ8M-72-2-US
892029676167,SITE-D,2025-06-03 21:45:00,242.6,60.043,90.1,0,0,900,0,IQ8A-72-2-US
234721089767,SITE-D,2025-06-03 21:45:00,240.8,59.958,88.4,0,0,900,0,IQ8H-72-2-US
309593627507,SITE-D,2025-06-03 21:45:00,242.2,59.995,91.0,0,0,900,0,IQ8M-72-2-US
515381048029,SITE-D,2025-06-03 21:45:00,239.5,60.035,90.8,0,0,900,0,IQ8A-72-2-US
694061098694,SITE-D,2025-06-03 21:45:00,241.9,59.992,87.5,0,0,900,0,IQ8H-72-2-US
580501593187,SITE-D,2025-06-03 21:45:00,238.1,59.979,93.0,0,0,900,0,IQ8M-72-2-US
564861890909,SITE-D,2025-06-03 21:45:00,239.2,60.017,87.6,0,0,900,0,IQ8A-72-2-US
228242935541,SITE-D,2025-06-03 21:45:00,239.2,59.966,92.5,0,0,900,0,IQ8H-72-2-US
327387036431,SITE-D,2025-06-03 21:45:00,241.1,60.024,93.9,0,0,900,0,IQ8M-72-2-US
720455203063,SITE-E,2025-06-03 21:45:00,241.3,60.044,90.6,0,0,900,0,IQ8M-72-2-US
160237878504,SITE-E,2025-06-03 21:45:00,238.4,59.981,88.8,0,0,900,0,IQ8A-72-2-US
707643761579,SITE-E,2025-06-03 21:45:00,239.8,59.985,96.4,0,0,900,0,IQ8H-72-2-US
578015507756,SITE-E,2025-06-03 21:45:00,238.6,60.018,93.2,0,0,900,0,IQ8M-72-2-US
149680543237,SITE-E,2025-06-03 21:45:00,238.1,60.029,93.6,0,0,900,0,IQ8A-72-2-US
409135397229,SITE-E,2025-06-03 21:45:00,238.3,60.027,93.4,0,0,900,0,IQ8H-72-2-US
361822382459,SITE-E,2025-06-03 21:45:00,240.5,59.984,89.1,0,0,900,0,IQ8M-72-2-US
346545380174,SITE-E,2025-06-03 21:45:00,240.1,60.019,88.3,0,0,900,0,IQ8A-72-2-US
264807152456,SITE-E,2025-06-03 21:45:00,239.4,60.025,95.7,0,0,900,0,IQ8H-72-2-US
394389024361,SITE-E,2025-06-03 21:45:00,240.6,60.041,92.8,0,0,900,0,IQ8M-72-2-US
849663637755,SITE-A,2025-06-03 22:00:00,238.7,60.004,90.2,0,0,900,0,IQ8M-72-2-US
290477696309,SITE-A,2025-06-03 22:00:00,240.1,60.008,95.7,0,0,900,0,IQ8A-72-2-US
254024509602,SITE-A,2025-06-03 22:00:00,237.5,59.991,91.0,0,0,900,0,IQ8H-72-2-US
468551387033,SITE-A,2025-06-03 22:00:00,242.8,60.049,89.4,0,0,900,0,IQ8M-72-2-US
275186084697,SITE-A,2025-06-03 22:00:00,240.3,60.011,91.2,0,0,900,0,IQ8A-72-2-US
555940203440,SITE-A,2025-06-03 22:00:00,239.5,59.98,93.0,0,0,900,0,IQ8H-72-2-US
200257463750,SITE-A,2025-06-03 22:00:00,242.6,59.977,93.7,0,0,900,0,IQ8M-72-2-US
960300581088,SITE-A,2025-06-03 22:00:00,239.4,59.991,90.1,0,0,900,0,IQ8A-72-2-US
237322529830,SITE-A,2025-06-03 22:00:00,242.7,60.023,90.1,0,0,900,0,IQ8H-72-2-US
446550091180,SITE-A,2025-06-03 22:00:00,241.0,59.967,96.9,0,0,900,0,IQ8M-72-2-US
266083008710,SITE-B,2025-06-03 22:00:00,241.8,59.971,91.5,0,0,900,0,IQ8M-72-2-US
397812891304,SITE-B,2025-06-03 22:00:00,242.4,60.031,91.7,0,0,900,0,IQ8A-72-2-US
313091196685,SITE-B,2025-06-03 22:00:00,238.4,60.041,88.9,0,0,900,0,IQ8H-72-2-US
498151691878,SITE-B,2025-06-03 22:00:00,240.4,59.987,91.6,0,0,900,0,IQ8M-72-2-US
290102125438,SITE-B,2025-06-03 22:00:00,241.8,60.039,97.3,0,0,900,0,IQ8A-72-2-US
102556954434,SITE-B,2025-06-03 22:00:00,241.4,59.976,97.3,0,0,900,0,IQ8H-72-2-US
508358054262,SITE-B,2025-06-03 22:00:00,241.1,59.997,91.7,0,0,900,0,IQ8M-72-2-US
393310474099,SITE-B,2025-06-03 22:00:00,240.2,60.03,96.3,0,0,900,0,IQ8A-72-2-US
229696768464,SITE-B,2025-06-03 22:00:00,237.9,59.986,94.6,0,0,900,0,IQ8H-72-2-US
447536738264,SITE-B,2025-06-03 22:00:00,237.8,59.981,93.2,0,0,900,0,IQ8M-72-2-US
293535683746,SITE-C,2025-06-03 22:00:00,238.0,60.027,87.7,0,0,900,0,IQ8M-72-2-US
684592429975,SITE-C,2025-06-03 22:00:00,240.6,59.969,92.1,0,0,900,0,IQ8A-72-2-US
952320639367,SITE-C,2025-06-03 22:00:00,237.0,59.97,90.9,0,0,900,0,IQ8H-72-2-US
829915210270,SITE-C,2025-06-03 22:00:00,238.4,60.011,93.8,0,0,900,0,IQ8M-72-2-US
513997473986,SITE-C,2025-06-03 22:00:00,238.8,60.027,93.7,0,0,900,0,IQ8A-72-2-US
535097072494,SITE-C,2025-06-03 22:00:00,241.9,59.97,94.4,0,0,900,0,IQ8H-72-2-US
678135895602,SITE-C,2025-06-03 22:00:00,242.2,59.98,95.9,0,0,900,0,IQ8M-72-2-US
372471000912,SITE-C,2025-06-03 22:00:00,238.5,60.017,96.2,0,0,900,0,IQ8A-72-2-US
309601283964,SITE-C,2025-06-03 22:00:00,238.6,60.039,91.1,0,0,900,0,IQ8H-72-2-US
443518482250,SITE-C,2025-06-03 22:00:00,241.4,60.027,95.7,0,0,900,0,IQ8M-72-2-US
645125094128,SITE-D,2025-06-03 22:00:00,241.4,59.996,89.6,0,0,900,0,IQ8M-72-2-US
892029676167,SITE-D,2025-06-03 22:00:00,239.3,60.008,89.4,0,0,900,0,IQ8A-72-2-US
234721089767,SITE-D,2025-06-03 22:00:00,242.5,59.958,88.4,0,0,900,0,IQ8H-72-2-US
309593627507,SITE-D,2025-06-03 22:00:00,239.2,59.976,89.2,0,0,900,0,IQ8M-72-2-US
515381048029,SITE-D,2025-06-03 22:00:00,239.6,60.02,97.1,0,0,900,0,IQ8A-72-2-US
694061098694,SITE-D,2025-06-03 22:00:00,241.1,59.95,97.0,0,0,900,0,IQ8H-72-2-US
580501593187,SITE-D,2025-06-03 22:00:00,239.5,60.048,89.0,0,0,900,0,IQ8M-72-2-US
564861890909,SITE-D,2025-06-03 22:00:00,237.6,60.024,97.4,0,0,900,0,IQ8A-72-2-US
228242935541,SITE-D,2025-06-03 22:00:00,241.4,59.988,91.6,0,0,900,0,IQ8H-72-2-US
327387036431,SITE-D,2025-06-03 22:00:00,238.4,60.04,89.1,0,0,900,0,IQ8M-72-2-US
720455203063,SITE-E,2025-06-03 22:00:00,240.1,60.019,89.5,0,0,900,0,IQ8M-72-2-US
160237878504,SITE-E,2025-06-03 22:00:00,237.3,59.995,93.1,0,0,900,0,IQ8A-72-2-US
707643761579,SITE-E,2025-06-03 22:00:00,242.0,60.006,94.2,0,0,900,0,IQ8H-72-2-US
578015507756,SITE-E,2025-06-03 22:00:00,238.4,60.014,97.3,0,0,900,0,IQ8M-72-2-US
149680543237,SITE-E,2025-06-03 22:00:00,239.0,60.033,89.6,0,0,900,0,IQ8A-72-2-US
409135397229,SITE-E,2025-06-03 22:00:00,241.2,60.044,92.6,0,0,900,0,IQ8H-72-2-US
361822382459,SITE-E,2025-06-03 22:00:00,241.9,60.047,95.3,0,0,900,0,IQ8M-72-2-US
346545380174,SITE-E,2025-06-03 22:00:00,242.8,59.969,88.9,0,0,900,0,IQ8A-72-2-US
264807152456,SITE-E,2025-06-03 22:00:00,240.8,60.008,95.6,0,0,900,0,IQ8H-72-2-US
394389024361,SITE-E,2025-06-03 22:00:00,239.5,60.024,94.7,0,0,900,0,IQ8M-72-2-US
849663637755,SITE-A,2025-06-03 22:15:00,238.5,59.966,93.6,0,0,900,0,IQ8M-72-2-US
290477696309,SITE-A,2025-06-03 22:15:00,239.5,60.048,93.1,0,0,900,0,IQ8A-72-2-US
254024509602,SITE-A,2025-06-03 22:15:00,238.2,59.98,91.4,0,0,900,0,IQ8H-72-2-US
468551387033,SITE-A,2025-06-03 22:15:00,237.2,59.986,89.1,0,0,900,0,IQ8M-72-2-US
275186084697,SITE-A,2025-06-03 22:15:00,237.4,60.003,94.8,0,0,900,0,IQ8A-72-2-US
555940203440,SITE-A,2025-06-03 22:15:00,240.1,60.015,96.1,0,0,900,0,IQ8H-72-2-US
200257463750,SITE-A,2025-06-03 22:15:00,240.7,60.012,96.7,0,0,900,0,IQ8M-72-2-US
960300581088,SITE-A,2025-06-03 22:15:00,237.5,60.037,96.5,0,0,900,0,IQ8A-72-2-US
237322529830,SITE-A,2025-06-03 22:15:00,237.6,60.037,94.5,0,0,900,0,IQ8H-72-2-US
446550091180,SITE-A,2025-06-03 22:15:00,240.8,59.988,97.3,0,0,900,0,IQ8M-72-2-US
266083008710,SITE-B,2025-06-03 22:15:00,240.8,59.977,95.5,0,0,900,0,IQ8M-72-2-US
397812891304,SITE-B,2025-06-03 22:15:00,241.5,59.96,93.6,0,0,900,0,IQ8A-72-2-US
313091196685,SITE-B,2025-06-03 22:15:00,237.8,59.999,97.2,0,0,900,0,IQ8H-72-2-US
498151691878,SITE-B,2025-06-03 22:15:00,238.8,59.976,90.8,0,0,900,0,IQ8M-72-2-US
290102125438,SITE-B,2025-06-03 22:15:00,242.2,59.975,88.0,0,0,900,0,IQ8A-72-2-US
102556954434,SITE-B,2025-06-03 22:15:00,241.7,60.001,90.4,0,0,900,0,IQ8H-72-2-US
508358054262,SITE-B,2025-06-03 22:15:00,239.5,60.012,96.4,0,0,900,0,IQ8M-72-2-US
393310474099,SITE-B,2025-06-03 22:15:00,239.8,60.034,91.1,0,0,900,0,IQ8A-72-2-US
229696768464,SITE-B,2025-06-03 22:15:00,237.9,60.022,89.7,0,0,900,0,IQ8H-72-2-US
447536738264,SITE-B,2025-06-03 22:15:00,237.1,59.978,90.6,0,0,900,0,IQ8M-72-2-US
293535683746,SITE-C,2025-06-03 22:15:00,239.0,60.048,89.9,0,0,900,0,IQ8M-72-2-US
684592429975,SITE-C,2025-06-03 22:15:00,239.4,59.985,91.7,0,0,900,0,IQ8A-72-2-US
952320639367,SITE-C,2025-06-03 22:15:00,237.1,59.991,92.0,0,0,900,0,IQ8H-72-2-US
829915210270,SITE-C,2025-06-03 22:15:00,238.6,59.96,91.3,0,0,900,0,IQ8M-72-2-US
513997473986,SITE-C,2025-06-03 22:15:00,242.8,60.035,94.6,0,0,900,0,IQ8A-72-2-US
535097072494,SITE-C,2025-06-03 22:15:00,241.8,59.98,92.7,0,0,900,0,IQ8H-72-2-US
678135895602,SITE-C,2025-06-03 22:15:00,239.0,59.976,87.8,0,0,900,0,IQ8M-72-2-US
372471000912,SITE-C,2025-06-03 22:15:00,239.9,59.954,95.0,0,0,900,0,IQ8A-72-2-US
309601283964,SITE-C,2025-06-03 22:15:00,241.1,59.959,92.2,0,0,900,0,IQ8H-72-2-US
443518482250,SITE-C,2025-06-03 22:15:00,242.9,59.986,93.9,0,0,900,0,IQ8M-72-2-US
645125094128,SITE-D,2025-06-03 22:15:00,240.7,59.955,93.9,0,0,900,0,IQ8M-72-2-US
892029676167,SITE-D,2025-06-03 22:15:00,241.3,59.996,93.9,0,0,900,0,IQ8A-72-2-US
234721089767,SITE-D,2025-06-03 22:15:00,240.5,60.024,87.8,0,0,900,0,IQ8H-72-2-US
309593627507,SITE-D,2025-06-03 22:15:00,238.9,59.997,88.1,0,0,900,0,IQ8M-72-2-US
515381048029,SITE-D,2025-06-03 22:15:00,240.1,60.037,91.3,0,0,900,0,IQ8A-72-2-US
694061098694,SITE-D,2025-06-03 22:15:00,238.9,60.016,94.3,0,0,900,0,IQ8H-72-2-US
580501593187,SITE-D,2025-06-03 22:15:00,239.3,60.002,88.9,0,0,900,0,IQ8M-72-2-US
564861890909,SITE-D,2025-06-03 22:15:00,239.6,59.999,97.5,0,0,900,0,IQ8A-72-2-US
228242935541,SITE-D,2025-06-03 22:15:00,238.5,60.038,96.3,0,0,900,0,IQ8H-72-2-US
327387036431,SITE-D,2025-06-03 22:15:00,238.5,60.034,94.4,0,0,900,0,IQ8M-72-2-US
720455203063,SITE-E,2025-06-03 22:15:00,238.4,60.03,95.7,0,0,900,0,IQ8M-72-2-US
160237878504,SITE-E,2025-06-03 22:15:00,242.9,59.976,91.4,0,0,900,0,IQ8A-72-2-US
707643761579,SITE-E,2025-06-03 22:15:00,237.9,59.99,88.3,0,0,900,0,IQ8H-72-2-US
578015507756,SITE-E,2025-06-03 22:15:00,238.3,60.009,96.2,0,0,900,0,IQ8M-72-2-US
149680543237,SITE-E,2025-06-03 22:15:00,240.9,59.983,91.4,0,0,900,0,IQ8A-72-2-US
409135397229,SITE-E,2025-06-03 22:15:00,240.2,59.954,95.6,0,0,900,0,IQ8H-72-2-US
361822382459,SITE-E,2025-06-03 22:15:00,242.5,60.04,88.9,0,0,900,0,IQ8M-72-2-US
346545380174,SITE-E,2025-06-03 22:15:00,241.8,60.011,88.2,0,0,900,0,IQ8A-72-2-US
264807152456,SITE-E,2025-06-03 22:15:00,237.5,60.044,92.6,0,0,900,0,IQ8H-72-2-US
394389024361,SITE-E,2025-06-03 22:15:00,241.3,59.99,95.8,0,0,900,0,IQ8M-72-2-US
849663637755,SITE-A,2025-06-03 22:30:00,238.0,59.986,94.9,0,0,900,0,IQ8M-72-2-US
290477696309,SITE-A,2025-06-03 22:30:00,241.0,59.97,96.4,0,0,900,0,IQ8A-72-2-US
254024509602,SITE-A,2025-06-03 22:30:00,237.1,60.039,96.2,0,0,900,0,IQ8H-72-2-US
468551387033,SITE-A,2025-06-03 22:30:00,239.5,59.988,89.6,0,0,900,0,IQ8M-72-2-US
275186084697,SITE-A,2025-06-03 22:30:00,240.4,59.988,93.6,0,0,900,0,IQ8A-72-2-US
555940203440,SITE-A,2025-06-03 22:30:00,239.3,60.037,88.2,0,0,900,0,IQ8H-72-2-US
200257463750,SITE-A,2025-06-03 22:30:00,240.9,59.998,95.0,0,0,900,0,IQ8M-72-2-US
960300581088,SITE-A,2025-06-03 22:30:00,238.1,60.006,95.8,0,0,900,0,IQ8A-72-2-US
237322529830,SITE-A,2025-06-03 22:30:00,242.8,60.039,97.6,0,0,900,0,IQ8H-72-2-US
446550091180,SITE-A,2025-06-03 22:30:00,241.9,60.031,96.6,0,0,900,0,IQ8M-72-2-US
266083008710,SITE-B,2025-06-03 22:30:00,238.9,60.047,89.9,0,0,900,0,IQ8M-72-2-US
397812891304,SITE-B,2025-06-03 22:30:00,237.3,59.961,90.2,0,0,900,0,IQ8A-72-2-US
313091196685,SITE-B,2025-06-03 22:30:00,238.9,60.017,96.0,0,0,900,0,IQ8H-72-2-US
498151691878,SITE-B,2025-06-03 22:30:00,237.8,60.034,93.2,0,0,900,0,IQ8M-72-2-US
290102125438,SITE-B,2025-06-03 22:30:00,239.2,59.987,96.8,0,0,900,0,IQ8A-72-2-US
102556954434,SITE-B,2025-06-03 22:30:00,237.5,60.031,88.2,0,0,900,0,IQ8H-72-2-US
508358054262,SITE-B,2025-06-03 22:30:00,241.2,60.038,92.3,0,0,900,0,IQ8M-72-2-US
393310474099,SITE-B,2025-06-03 22:30:00,237.8,60.004,92.2,0,0,900,0,IQ8A-72-2-US
229696768464,SITE-B,2025-06-03 22:30:00,238.2,59.967,92.7,0,0,900,0,IQ8H-72-2-US
447536738264,SITE-B,2025-06-03 22:30:00,237.9,59.996,90.7,0,0,900,0,IQ8M-72-2-US
293535683746,SITE-C,2025-06-03 22:30:00,241.0,60.012,97.1,0,0,900,0,IQ8M-72-2-US
684592429975,SITE-C,2025-06-03 22:30:00,242.2,59.964,91.7,0,0,900,0,IQ8A-72-2-US
952320639367,SITE-C,2025-06-03 22:30:00,241.8,60.04,96.6,0,0,900,0,IQ8H-72-2-US
829915210270,SITE-C,2025-06-03 22:30:00,242.7,60.045,94.2,0,0,900,0,IQ8M-72-2-US
513997473986,SITE-C,2025-06-03 22:30:00,242.5,59.984,97.0,0,0,900,0,IQ8A-72-2-US
535097072494,SITE-C,2025-06-03 22:30:00,237.2,59.968,88.9,0,0,900,0,IQ8H-72-2-US
678135895602,SITE-C,2025-06-03 22:30:00,237.1,59.978,97.0,0,0,900,0,IQ8M-72-2-US
372471000912,SITE-C,2025-06-03 22:30:00,239.7,60.023,90.9,0,0,900,0,IQ8A-72-2-US
309601283964,SITE-C,2025-06-03 22:30:00,238.7,60.027,91.7,0,0,900,0,IQ8H-72-2-US
443518482250,SITE-C,2025-06-03 22:30:00,241.2,60.01,94.7,0,0,900,0,IQ8M-72-2-US
645125094128,SITE-D,2025-06-03 22:30:00,241.9,59.966,91.9,0,0,900,0,IQ8M-72-2-US
892029676167,SITE-D,2025-06-03 22:30:00,238.4,59.97,97.6,0,0,900,0,IQ8A-72-2-US
234721089767,SITE-D,2025-06-03 22:30:00,242.1,60.034,88.9,0,0,900,0,IQ8H-72-2-US
309593627507,SITE-D,2025-06-03 22:30:00,240.8,59.992,93.2,0,0,900,0,IQ8M-72-2-US
515381048029,SITE-D,2025-06-03 22:30:00,241.3,60.04,92.2,0,0,900,0,IQ8A-72-2-US
694061098694,SITE-D,2025-06-03 22:30:00,241.0,59.971,95.7,0,0,900,0,IQ8H-72-2-US
580501593187,SITE-D,2025-06-03 22:30:00,237.7,59.971,93.5,0,0,900,0,IQ8M-72-2-US
564861890909,SITE-D,2025-06-03 22:30:00,239.0,59.965,92.9,0,0,900,0,IQ8A-72-2-US
228242935541,SITE-D,2025-06-03 22:30:00,237.4,60.006,90.1,0,0,900,0,IQ8H-72-2-US
327387036431,SITE-D,2025-06-03 22:30:00,242.4,59.996,90.5,0,0,900,0,IQ8M-72-2-US
720455203063,SITE-E,2025-06-03 22:30:00,240.8,60.049,95.8,0,0,900,0,IQ8M-72-2-US
160237878504,SITE-E,2025-06-03 22:30:00,237.5,60.038,91.9,0,0,900,0,IQ8A-72-2-US
707643761579,SITE-E,2025-06-03 22:30:00,237.2,59.963,89.0,0,0,900,0,IQ8H-72-2-US
578015507756,SITE-E,2025-06-03 22:30:00,239.3,59.992,94.8,0,0,900,0,IQ8M-72-2-US
149680543237,SITE-E,2025-06-03 22:30:00,240.4,60.035,90.7,0,0,900,0,IQ8A-72-2-US
409135397229,SITE-E,2025-06-03 22:30:00,240.0,60.046,95.9,0,0,900,0,IQ8H-72-2-US
361822382459,SITE-E,2025-06-03 22:30:00,237.1,60.006,88.7,0,0,900,0,IQ8M-72-2-US
346545380174,SITE-E,2025-06-03 22:30:00,237.1,59.971,90.3,0,0,900,0,IQ8A-72-2-US
264807152456,SITE-E,2025-06-03 22:30:00,240.9,60.002,93.1,0,0,900,0,IQ8H-72-2-US
394389024361,SITE-E,2025-06-03 22:30:00,237.9,59.98,90.1,0,0,900,0,IQ8M-72-2-US
849663637755,SITE-A,2025-06-03 22:45:00,239.3,60.047,93.4,0,0,900,0,IQ8M-72-2-US
290477696309,SITE-A,2025-06-03 22:45:00,241.4,60.009,97.5,0,0,900,0,IQ8A-72-2-US
254024509602,SITE-A,2025-06-03 22:45:00,241.8,59.953,90.4,0,0,900,0,IQ8H-72-2-US
468551387033,SITE-A,2025-06-03 22:45:00,238.4,60.007,92.1,0,0,900,0,IQ8M-72-2-US
275186084697,SITE-A,2025-06-03 22:45:00,238.3,60.028,95.1,0,0,900,0,IQ8A-72-2-US
555940203440,SITE-A,2025-06-03 22:45:00,242.0,60.02,93.8,0,0,900,0,IQ8H-72-2-US
200257463750,SITE-A,2025-06-03 22:45:00,237.8,60.038,96.3,0,0,900,0,IQ8M-72-2-US
960300581088,SITE-A,2025-06-03 22:45:00,241.7,59.951,95.8,0,0,900,0,IQ8A-72-2-US
237322529830,SITE-A,2025-06-03 22:45:00,241.8,60.019,95.4,0,0,900,0,IQ8H-72-2-US
446550091180,SITE-A,2025-06-03 22:45:00,238.9,60.0,88.4,0,0,900,0,IQ8M-72-2-US
266083008710,SITE-B,2025-06-03 22:45:00,242.9,59.96,94.1,0,0,900,0,IQ8M-72-2-US
397812891304,SITE-B,2025-06-03 22:45:00,241.8,60.042,91.4,0,0,900,0,IQ8A-72-2-US
313091196685,SITE-B,2025-06-03 22:45:00,240.7,59.999,93.6,0,0,900,0,IQ8H-72-2-US
498151691878,SITE-B,2025-06-03 22:45:00,237.7,59.968,96.7,0,0,900,0,IQ8M-72-2-US
290102125438,SITE-B,2025-06-03 22:45:00,241.7,59.963,95.5,0,0,900,0,IQ8A-72-2-US
102556954434,SITE-B,2025-06-03 22:45:00,241.2,60.03,97.5,0,0,900,0,IQ8H-72-2-US
508358054262,SITE-B,2025-06-03 22:45:00,239.1,60.004,92.7,0,0,900,0,IQ8M-72-2-US
393310474099,SITE-B,2025-06-03 22:45:00,237.6,59.973,96.2,0,0,900,0,IQ8A-72-2-US
229696768464,SITE-B,2025-06-03 22:45:00,240.2,59.967,97.1,0,0,900,0,IQ8H-72-2-US
447536738264,SITE-B,2025-06-03 22:45:00,240.2,59.996,90.3,0,0,900,0,IQ8M-72-2-US
293535683746,SITE-C,2025-06-03 22:45:00,240.6,59.966,90.9,0,0,900,0,IQ8M-72-2-US
684592429975,SITE-C,2025-06-03 22:45:00,238.2,60.02,94.2,0,0,900,0,IQ8A-72-2-US
952320639367,SITE-C,2025-06-03 22:45:00,238.7,59.965,95.2,0,0,900,0,IQ8H-72-2-US
829915210270,SITE-C,2025-06-03 22:45:00,242.9,60.009,94.1,0,0,900,0,IQ8M-72-2-US
513997473986,SITE-C,2025-06-03 22:45:00,241.8,60.012,90.0,0,0,900,0,IQ8A-72-2-US
535097072494,SITE-C,2025-06-03 22:45:00,240.9,60.011,89.0,0,0,900,0,IQ8H-72-2-US
678135895602,SITE-C,2025-06-03 22:45:00,239.9,60.007,96.7,0,0,900,0,IQ8M-72-2-US
372471000912,SITE-C,2025-06-03 22:45:00,241.8,60.015,90.4,0,0,900,0,IQ8A-72-2-US
309601283964,SITE-C,2025-06-03 22:45:00,241.6,59.967,87.9,0,0,900,0,IQ8H-72-2-US
443518482250,SITE-C,2025-06-03 22:45:00,237.9,60.005,91.3,0,0,900,0,IQ8M-72-2-US
